brand,brand_prefix,part_code,part_name,category,group,priority,suggested_sources
Subaru,SU,THB,Дроссельная заслонка,Двигатель,Впуск,high,japancats.ru (manual_check)
Subaru,SU,TSH,Корпус термостата,Охлаждение,Охлаждение,high,japancats.ru (manual_check)
Subaru,SU,CAB,Сайлентблок переднего рычага,Подвеска,Сайлентблоки,high,japancats.ru (manual_check)
Subaru,SU,RAB,Сайлентблок заднего рычага,Подвеска,Сайлентблоки,high,japancats.ru (manual_check)
Subaru,SU,SBF,Втулка стабилизатора передняя,Подвеска,Стабилизатор,high,japancats.ru (manual_check)
Subaru,SU,SBR,Втулка стабилизатора задняя,Подвеска,Стабилизатор,high,japancats.ru (manual_check)
Subaru,SU,FF,Топливный фильтр,ТО,Фильтры,high,japancats.ru (manual_check)
Subaru,SU,ODP,Пробка сливная масляного поддона,ТО,Фильтры и жидкости,high,japancats.ru (manual_check)
Subaru,SU,ODW,Шайба сливной пробки,ТО,Фильтры и жидкости,high,japancats.ru (manual_check)
Subaru,SU,ATG,Прокладка поддона АКПП,Трансмиссия,АКПП,high,japancats.ru (manual_check)
Subaru,SU,ATP,Поддон АКПП,Трансмиссия,АКПП,high,japancats.ru (manual_check)
Subaru,SU,CVB,Пыльник ШРУС,Трансмиссия,Привод,high,japancats.ru (manual_check)
Subaru,SU,TMM,Подушка КПП,Трансмиссия,Опоры,high,japancats.ru (manual_check)
Suzuki,SZ,CKP,Датчик положения коленвала,Двигатель,Датчики,high,japancats.ru (manual_check)
Suzuki,SZ,CMP,Датчик положения распредвала,Двигатель,Датчики,high,japancats.ru (manual_check)
Suzuki,SZ,CMS,Сальник распредвала,Двигатель,Сальники,high,japancats.ru (manual_check)
Suzuki,SZ,CSF,Сальник коленвала передний,Двигатель,Сальники,high,japancats.ru (manual_check)
Suzuki,SZ,CSR,Сальник коленвала задний,Двигатель,Сальники,high,japancats.ru (manual_check)
Suzuki,SZ,EMB,Опора двигателя задняя,Двигатель,Опоры,high,japancats.ru (manual_check)
Suzuki,SZ,EMG,Прокладка выпускного коллектора,Двигатель,Прокладки,high,japancats.ru (manual_check)
Suzuki,SZ,EML,Опора двигателя левая,Двигатель,Опоры,high,japancats.ru (manual_check)
Suzuki,SZ,EMR,Опора двигателя правая,Двигатель,Опоры,high,japancats.ru (manual_check)
Suzuki,SZ,IMG,Прокладка впускного коллектора,Двигатель,Прокладки,high,japancats.ru (manual_check)
Suzuki,SZ,MAF,Датчик массового расхода воздуха,Двигатель,Датчики,high,japancats.ru (manual_check)
Suzuki,SZ,MAP,Датчик абсолютного давления,Двигатель,Датчики,high,japancats.ru (manual_check)
Suzuki,SZ,OPS,Датчик давления масла,Двигатель,Датчики,high,japancats.ru (manual_check)
Suzuki,SZ,THB,Дроссельная заслонка,Двигатель,Впуск,high,japancats.ru (manual_check)
Suzuki,SZ,TSH,Корпус термостата,Охлаждение,Охлаждение,high,japancats.ru (manual_check)
Suzuki,SZ,CAB,Сайлентблок переднего рычага,Подвеска,Сайлентблоки,high,japancats.ru (manual_check)
Suzuki,SZ,RAB,Сайлентблок заднего рычага,Подвеска,Сайлентблоки,high,japancats.ru (manual_check)
Suzuki,SZ,SBF,Втулка стабилизатора передняя,Подвеска,Стабилизатор,high,japancats.ru (manual_check)
Suzuki,SZ,SBR,Втулка стабилизатора задняя,Подвеска,Стабилизатор,high,japancats.ru (manual_check)
Suzuki,SZ,SR,Амортизатор задний,Подвеска,Задняя подвеска,high,japancats.ru (manual_check)
Suzuki,SZ,STM,Опора передней стойки,Подвеска,Передняя подвеска,high,japancats.ru (manual_check)
Suzuki,SZ,ALB,Ремень генератора,ТО,Ремни,high,japancats.ru (manual_check)
Suzuki,SZ,FF,Топливный фильтр,ТО,Фильтры,high,japancats.ru (manual_check)
Suzuki,SZ,ODP,Пробка сливная масляного поддона,ТО,Фильтры и жидкости,high,japancats.ru (manual_check)
Suzuki,SZ,ODW,Шайба сливной пробки,ТО,Фильтры и жидкости,high,japancats.ru (manual_check)
Suzuki,SZ,ATG,Прокладка поддона АКПП,Трансмиссия,АКПП,high,japancats.ru (manual_check)
Suzuki,SZ,ATP,Поддон АКПП,Трансмиссия,АКПП,high,japancats.ru (manual_check)
Suzuki,SZ,CRB,Выжимной подшипник,Трансмиссия,Сцепление,high,japancats.ru (manual_check)
Suzuki,SZ,CVB,Пыльник ШРУС,Трансмиссия,Привод,high,japancats.ru (manual_check)
Suzuki,SZ,HUR,Ступица задняя,Трансмиссия,Ступицы,high,japancats.ru (manual_check)
Suzuki,SZ,TMM,Подушка КПП,Трансмиссия,Опоры,high,japancats.ru (manual_check)
Tesla,TS,CKP,Датчик положения коленвала,Двигатель,Датчики,high,parts.com (manual_check); emex.ru (partner_api_or_export); rmsauto.ru (partner_api_or_export)
Tesla,TS,CMP,Датчик положения распредвала,Двигатель,Датчики,high,parts.com (manual_check); emex.ru (partner_api_or_export); rmsauto.ru (partner_api_or_export)
Tesla,TS,CMS,Сальник распредвала,Двигатель,Сальники,high,parts.com (manual_check); emex.ru (partner_api_or_export); rmsauto.ru (partner_api_or_export)
Tesla,TS,CSF,Сальник коленвала передний,Двигатель,Сальники,high,parts.com (manual_check); emex.ru (partner_api_or_export); rmsauto.ru (partner_api_or_export)
Tesla,TS,CSR,Сальник коленвала задний,Двигатель,Сальники,high,parts.com (manual_check); emex.ru (partner_api_or_export); rmsauto.ru (partner_api_or_export)
Tesla,TS,EMB,Опора двигателя задняя,Двигатель,Опоры,high,parts.com (manual_check); emex.ru (partner_api_or_export); rmsauto.ru (partner_api_or_export)
Tesla,TS,EMG,Прокладка выпускного коллектора,Двигатель,Прокладки,high,parts.com (manual_check); emex.ru (partner_api_or_export); rmsauto.ru (partner_api_or_export)
Tesla,TS,EML,Опора двигателя левая,Двигатель,Опоры,high,parts.com (manual_check); emex.ru (partner_api_or_export); rmsauto.ru (partner_api_or_export)
Tesla,TS,EMR,Опора двигателя правая,Двигатель,Опоры,high,parts.com (manual_check); emex.ru (partner_api_or_export); rmsauto.ru (partner_api_or_export)
Tesla,TS,HGG,Прокладка ГБЦ,Двигатель,Прокладки,high,parts.com (manual_check); emex.ru (partner_api_or_export); rmsauto.ru (partner_api_or_export)
Tesla,TS,IC,Катушка зажигания,Двигатель,Зажигание,high,parts.com (manual_check); emex.ru (partner_api_or_export); rmsauto.ru (partner_api_or_export)
Tesla,TS,IMG,Прокладка впускного коллектора,Двигатель,Прокладки,high,parts.com (manual_check); emex.ru (partner_api_or_export); rmsauto.ru (partner_api_or_export)
Tesla,TS,MAF,Датчик массового расхода воздуха,Двигатель,Датчики,high,parts.com (manual_check); emex.ru (partner_api_or_export); rmsauto.ru (partner_api_or_export)
Tesla,TS,MAP,Датчик абсолютного давления,Двигатель,Датчики,high,parts.com (manual_check); emex.ru (partner_api_or_export); rmsauto.ru (partner_api_or_export)
Tesla,TS,OPM,Масляный насос,Двигатель,Смазка,high,parts.com (manual_check); emex.ru (partner_api_or_export); rmsauto.ru (partner_api_or_export)
Tesla,TS,OPS,Датчик давления масла,Двигатель,Датчики,high,parts.com (manual_check); emex.ru (partner_api_or_export); rmsauto.ru (partner_api_or_export)
Tesla,TS,PCV,Клапан вентиляции картерных газов,Двигатель,Вентиляция,high,parts.com (manual_check); emex.ru (partner_api_or_export); rmsauto.ru (partner_api_or_export)
Tesla,TS,SP,Свеча зажигания,Двигатель,Зажигание,high,parts.com (manual_check); emex.ru (partner_api_or_export); rmsauto.ru (partner_api_or_export)
Tesla,TS,THB,Дроссельная заслонка,Двигатель,Впуск,high,parts.com (manual_check); emex.ru (partner_api_or_export); rmsauto.ru (partner_api_or_export)
Tesla,TS,TK,Ремень/цепь ГРМ комплект,Двигатель,ГРМ,high,parts.com (manual_check); emex.ru (partner_api_or_export); rmsauto.ru (partner_api_or_export)
Tesla,TS,VCG,Прокладка клапанной крышки,Двигатель,Прокладки,high,parts.com (manual_check); emex.ru (partner_api_or_export); rmsauto.ru (partner_api_or_export)
Tesla,TS,VVT,Клапан VVT,Двигатель,ГРМ,high,parts.com (manual_check); emex.ru (partner_api_or_export); rmsauto.ru (partner_api_or_export)
Tesla,TS,WP,Водяной насос,Двигатель,Охлаждение,high,parts.com (manual_check); emex.ru (partner_api_or_export); rmsauto.ru (partner_api_or_export)
Tesla,TS,EXC,Крышка расширительного бачка,Охлаждение,Охлаждение,high,parts.com (manual_check); emex.ru (partner_api_or_export); rmsauto.ru (partner_api_or_export)
Tesla,TS,EXT,Расширительный бачок,Охлаждение,Охлаждение,high,parts.com (manual_check); emex.ru (partner_api_or_export); rmsauto.ru (partner_api_or_export)
Tesla,TS,FAN,Вентилятор радиатора,Охлаждение,Охлаждение,high,parts.com (manual_check); emex.ru (partner_api_or_export); rmsauto.ru (partner_api_or_export)
Tesla,TS,TSH,Корпус термостата,Охлаждение,Охлаждение,high,parts.com (manual_check); emex.ru (partner_api_or_export); rmsauto.ru (partner_api_or_export)
Tesla,TS,TST,Термостат,Охлаждение,Охлаждение,high,parts.com (manual_check); emex.ru (partner_api_or_export); rmsauto.ru (partner_api_or_export)
Tesla,TS,BJT,Шаровая опора,Подвеска,Передняя подвеска,high,parts.com (manual_check); emex.ru (partner_api_or_export); rmsauto.ru (partner_api_or_export)
Tesla,TS,CAB,Сайлентблок переднего рычага,Подвеска,Сайлентблоки,high,parts.com (manual_check); emex.ru (partner_api_or_export); rmsauto.ru (partner_api_or_export)
Tesla,TS,RAB,Сайлентблок заднего рычага,Подвеска,Сайлентблоки,high,parts.com (manual_check); emex.ru (partner_api_or_export); rmsauto.ru (partner_api_or_export)
