brand,brand_prefix,part_code,part_name,category,group,priority,suggested_sources
Suzuki,SZ,ODP,Пробка сливная масляного поддона,ТО,Фильтры и жидкости,high,japan-parts.eu; exist.ru; epcdata.ru (manual_check); japancats.ru (manual_check); autoparts24.eu; emex.ru (partner_api_or_export)
Suzuki,SZ,ODW,Шайба сливной пробки,ТО,Фильтры и жидкости,high,japan-parts.eu; exist.ru; epcdata.ru (manual_check); japancats.ru (manual_check); autoparts24.eu; emex.ru (partner_api_or_export)
Suzuki,SZ,ATG,Прокладка поддона АКПП,Трансмиссия,АКПП,high,japan-parts.eu; exist.ru; epcdata.ru (manual_check); japancats.ru (manual_check); autoparts24.eu; emex.ru (partner_api_or_export)
Suzuki,SZ,ATP,Поддон АКПП,Трансмиссия,АКПП,high,japan-parts.eu; exist.ru; epcdata.ru (manual_check); japancats.ru (manual_check); autoparts24.eu; emex.ru (partner_api_or_export)
Suzuki,SZ,CRB,Выжимной подшипник,Трансмиссия,Сцепление,high,japan-parts.eu; exist.ru; epcdata.ru (manual_check); japancats.ru (manual_check); autoparts24.eu; emex.ru (partner_api_or_export)
Suzuki,SZ,CVB,Пыльник ШРУС,Трансмиссия,Привод,high,japan-parts.eu; exist.ru; epcdata.ru (manual_check); japancats.ru (manual_check); autoparts24.eu; emex.ru (partner_api_or_export)
Suzuki,SZ,HUR,Ступица задняя,Трансмиссия,Ступицы,high,japan-parts.eu; exist.ru; epcdata.ru (manual_check); japancats.ru (manual_check); autoparts24.eu; emex.ru (partner_api_or_export)
Suzuki,SZ,TMM,Подушка КПП,Трансмиссия,Опоры,high,japan-parts.eu; exist.ru; epcdata.ru (manual_check); japancats.ru (manual_check); autoparts24.eu; emex.ru (partner_api_or_export)
Tesla,TS,CKP,Датчик положения коленвала,Двигатель,Датчики,high,autoparts24.eu; exist.ru; parts.com (manual_check); usa-auto.ru (manual_check); findpart.org (manual_check); emex.ru (partner_api_or_export)
Tesla,TS,CMP,Датчик положения распредвала,Двигатель,Датчики,high,autoparts24.eu; exist.ru; parts.com (manual_check); usa-auto.ru (manual_check); findpart.org (manual_check); emex.ru (partner_api_or_export)
Tesla,TS,CMS,Сальник распредвала,Двигатель,Сальники,high,autoparts24.eu; exist.ru; parts.com (manual_check); usa-auto.ru (manual_check); findpart.org (manual_check); emex.ru (partner_api_or_export)
Tesla,TS,CSF,Сальник коленвала передний,Двигатель,Сальники,high,autoparts24.eu; exist.ru; parts.com (manual_check); usa-auto.ru (manual_check); findpart.org (manual_check); emex.ru (partner_api_or_export)
Tesla,TS,CSR,Сальник коленвала задний,Двигатель,Сальники,high,autoparts24.eu; exist.ru; parts.com (manual_check); usa-auto.ru (manual_check); findpart.org (manual_check); emex.ru (partner_api_or_export)
Tesla,TS,EMB,Опора двигателя задняя,Двигатель,Опоры,high,autoparts24.eu; exist.ru; parts.com (manual_check); usa-auto.ru (manual_check); findpart.org (manual_check); emex.ru (partner_api_or_export)
Tesla,TS,EMG,Прокладка выпускного коллектора,Двигатель,Прокладки,high,autoparts24.eu; exist.ru; parts.com (manual_check); usa-auto.ru (manual_check); findpart.org (manual_check); emex.ru (partner_api_or_export)
Tesla,TS,EML,Опора двигателя левая,Двигатель,Опоры,high,autoparts24.eu; exist.ru; parts.com (manual_check); usa-auto.ru (manual_check); findpart.org (manual_check); emex.ru (partner_api_or_export)
Tesla,TS,EMR,Опора двигателя правая,Двигатель,Опоры,high,autoparts24.eu; exist.ru; parts.com (manual_check); usa-auto.ru (manual_check); findpart.org (manual_check); emex.ru (partner_api_or_export)
Tesla,TS,HGG,Прокладка ГБЦ,Двигатель,Прокладки,high,autoparts24.eu; exist.ru; parts.com (manual_check); usa-auto.ru (manual_check); findpart.org (manual_check); emex.ru (partner_api_or_export)
Tesla,TS,IC,Катушка зажигания,Двигатель,Зажигание,high,autoparts24.eu; exist.ru; parts.com (manual_check); usa-auto.ru (manual_check); findpart.org (manual_check); emex.ru (partner_api_or_export)
Tesla,TS,IMG,Прокладка впускного коллектора,Двигатель,Прокладки,high,autoparts24.eu; exist.ru; parts.com (manual_check); usa-auto.ru (manual_check); findpart.org (manual_check); emex.ru (partner_api_or_export)
Tesla,TS,MAF,Датчик массового расхода воздуха,Двигатель,Датчики,high,autoparts24.eu; exist.ru; parts.com (manual_check); usa-auto.ru (manual_check); findpart.org (manual_check); emex.ru (partner_api_or_export)
Tesla,TS,MAP,Датчик абсолютного давления,Двигатель,Датчики,high,autoparts24.eu; exist.ru; parts.com (manual_check); usa-auto.ru (manual_check); findpart.org (manual_check); emex.ru (partner_api_or_export)
Tesla,TS,OPM,Масляный насос,Двигатель,Смазка,high,autoparts24.eu; exist.ru; parts.com (manual_check); usa-auto.ru (manual_check); findpart.org (manual_check); emex.ru (partner_api_or_export)
Tesla,TS,OPS,Датчик давления масла,Двигатель,Датчики,high,autoparts24.eu; exist.ru; parts.com (manual_check); usa-auto.ru (manual_check); findpart.org (manual_check); emex.ru (partner_api_or_export)
Tesla,TS,PCV,Клапан вентиляции картерных газов,Двигатель,Вентиляция,high,autoparts24.eu; exist.ru; parts.com (manual_check); usa-auto.ru (manual_check); findpart.org (manual_check); emex.ru (partner_api_or_export)
Tesla,TS,SP,Свеча зажигания,Двигатель,Зажигание,high,autoparts24.eu; exist.ru; parts.com (manual_check); usa-auto.ru (manual_check); findpart.org (manual_check); emex.ru (partner_api_or_export)
Tesla,TS,THB,Дроссельная заслонка,Двигатель,Впуск,high,autoparts24.eu; exist.ru; parts.com (manual_check); usa-auto.ru (manual_check); findpart.org (manual_check); emex.ru (partner_api_or_export)
Tesla,TS,TK,Ремень/цепь ГРМ комплект,Двигатель,ГРМ,high,autoparts24.eu; exist.ru; parts.com (manual_check); usa-auto.ru (manual_check); findpart.org (manual_check); emex.ru (partner_api_or_export)
Tesla,TS,VCG,Прокладка клапанной крышки,Двигатель,Прокладки,high,autoparts24.eu; exist.ru; parts.com (manual_check); usa-auto.ru (manual_check); findpart.org (manual_check); emex.ru (partner_api_or_export)
Tesla,TS,WP,Водяной насос,Двигатель,Охлаждение,high,autoparts24.eu; exist.ru; parts.com (manual_check); usa-auto.ru (manual_check); findpart.org (manual_check); emex.ru (partner_api_or_export)
Tesla,TS,EXC,Крышка расширительного бачка,Охлаждение,Охлаждение,high,autoparts24.eu; exist.ru; parts.com (manual_check); usa-auto.ru (manual_check); findpart.org (manual_check); emex.ru (partner_api_or_export)
Tesla,TS,EXT,Расширительный бачок,Охлаждение,Охлаждение,high,autoparts24.eu; exist.ru; parts.com (manual_check); usa-auto.ru (manual_check); findpart.org (manual_check); emex.ru (partner_api_or_export)
Tesla,TS,FAN,Вентилятор радиатора,Охлаждение,Охлаждение,high,autoparts24.eu; exist.ru; parts.com (manual_check); usa-auto.ru (manual_check); findpart.org (manual_check); emex.ru (partner_api_or_export)
Tesla,TS,TSH,Корпус термостата,Охлаждение,Охлаждение,high,autoparts24.eu; exist.ru; parts.com (manual_check); usa-auto.ru (manual_check); findpart.org (manual_check); emex.ru (partner_api_or_export)
Tesla,TS,TST,Термостат,Охлаждение,Охлаждение,high,autoparts24.eu; exist.ru; parts.com (manual_check); usa-auto.ru (manual_check); findpart.org (manual_check); emex.ru (partner_api_or_export)
Tesla,TS,BJT,Шаровая опора,Подвеска,Передняя подвеска,high,autoparts24.eu; exist.ru; parts.com (manual_check); usa-auto.ru (manual_check); findpart.org (manual_check); emex.ru (partner_api_or_export)
Tesla,TS,CAB,Сайлентблок переднего рычага,Подвеска,Сайлентблоки,high,autoparts24.eu; exist.ru; parts.com (manual_check); usa-auto.ru (manual_check); findpart.org (manual_check); emex.ru (partner_api_or_export)
Tesla,TS,RAB,Сайлентблок заднего рычага,Подвеска,Сайлентблоки,high,autoparts24.eu; exist.ru; parts.com (manual_check); usa-auto.ru (manual_check); findpart.org (manual_check); emex.ru (partner_api_or_export)
Tesla,TS,SBF,Втулка стабилизатора передняя,Подвеска,Стабилизатор,high,autoparts24.eu; exist.ru; parts.com (manual_check); usa-auto.ru (manual_check); findpart.org (manual_check); emex.ru (partner_api_or_export)
Tesla,TS,SBR,Втулка стабилизатора задняя,Подвеска,Стабилизатор,high,autoparts24.eu; exist.ru; parts.com (manual_check); usa-auto.ru (manual_check); findpart.org (manual_check); emex.ru (partner_api_or_export)
Tesla,TS,SPF,Пружина передняя,Подвеска,Пружины,high,autoparts24.eu; exist.ru; parts.com (manual_check); usa-auto.ru (manual_check); findpart.org (manual_check); emex.ru (partner_api_or_export)
Tesla,TS,SPR,Пружина задняя,Подвеска,Пружины,high,autoparts24.eu; exist.ru; parts.com (manual_check); usa-auto.ru (manual_check); findpart.org (manual_check); emex.ru (partner_api_or_export)
Tesla,TS,STM,Опора передней стойки,Подвеска,Передняя подвеска,high,autoparts24.eu; exist.ru; parts.com (manual_check); usa-auto.ru (manual_check); findpart.org (manual_check); emex.ru (partner_api_or_export)
Tesla,TS,ABK,Комплект ремня навесного оборудования,ТО,Ремни,high,autoparts24.eu; exist.ru; parts.com (manual_check); usa-auto.ru (manual_check); findpart.org (manual_check); emex.ru (partner_api_or_export)
Tesla,TS,ABR,Ролик ремня навесного оборудования,ТО,Ремни,high,autoparts24.eu; exist.ru; parts.com (manual_check); usa-auto.ru (manual_check); findpart.org (manual_check); emex.ru (partner_api_or_export)
Tesla,TS,ABT,Натяжитель ремня навесного оборудования,ТО,Ремни,high,autoparts24.eu; exist.ru; parts.com (manual_check); usa-auto.ru (manual_check); findpart.org (manual_check); emex.ru (partner_api_or_export)
Tesla,TS,AF,Воздушный фильтр,ТО,Фильтры,high,autoparts24.eu; exist.ru; parts.com (manual_check); usa-auto.ru (manual_check); findpart.org (manual_check); emex.ru (partner_api_or_export)
Tesla,TS,FF,Топливный фильтр,ТО,Фильтры,high,autoparts24.eu; exist.ru; parts.com (manual_check); usa-auto.ru (manual_check); findpart.org (manual_check); emex.ru (partner_api_or_export)
Tesla,TS,ODP,Пробка сливная масляного поддона,ТО,Фильтры и жидкости,high,autoparts24.eu; exist.ru; parts.com (manual_check); usa-auto.ru (manual_check); findpart.org (manual_check); emex.ru (partner_api_or_export)
Tesla,TS,ODW,Шайба сливной пробки,ТО,Фильтры и жидкости,high,autoparts24.eu; exist.ru; parts.com (manual_check); usa-auto.ru (manual_check); findpart.org (manual_check); emex.ru (partner_api_or_export)
Tesla,TS,OF,Масляный фильтр,ТО,Фильтры,high,autoparts24.eu; exist.ru; parts.com (manual_check); usa-auto.ru (manual_check); findpart.org (manual_check); emex.ru (partner_api_or_export)
Tesla,TS,ATF,Фильтр АКПП,Трансмиссия,АКПП,high,autoparts24.eu; exist.ru; parts.com (manual_check); usa-auto.ru (manual_check); findpart.org (manual_check); emex.ru (partner_api_or_export)
Tesla,TS,ATG,Прокладка поддона АКПП,Трансмиссия,АКПП,high,autoparts24.eu; exist.ru; parts.com (manual_check); usa-auto.ru (manual_check); findpart.org (manual_check); emex.ru (partner_api_or_export)
Tesla,TS,ATP,Поддон АКПП,Трансмиссия,АКПП,high,autoparts24.eu; exist.ru; parts.com (manual_check); usa-auto.ru (manual_check); findpart.org (manual_check); emex.ru (partner_api_or_export)
Tesla,TS,CLK,Комплект сцепления,Трансмиссия,Сцепление,high,autoparts24.eu; exist.ru; parts.com (manual_check); usa-auto.ru (manual_check); findpart.org (manual_check); emex.ru (partner_api_or_export)
Tesla,TS,CMC,Главный цилиндр сцепления,Трансмиссия,Сцепление,high,autoparts24.eu; exist.ru; parts.com (manual_check); usa-auto.ru (manual_check); findpart.org (manual_check); emex.ru (partner_api_or_export)
Tesla,TS,CRB,Выжимной подшипник,Трансмиссия,Сцепление,high,autoparts24.eu; exist.ru; parts.com (manual_check); usa-auto.ru (manual_check); findpart.org (manual_check); emex.ru (partner_api_or_export)
Tesla,TS,CVB,Пыльник ШРУС,Трансмиссия,Привод,high,autoparts24.eu; exist.ru; parts.com (manual_check); usa-auto.ru (manual_check); findpart.org (manual_check); emex.ru (partner_api_or_export)
Tesla,TS,CVJ,ШРУС наружный,Трансмиссия,Привод,high,autoparts24.eu; exist.ru; parts.com (manual_check); usa-auto.ru (manual_check); findpart.org (manual_check); emex.ru (partner_api_or_export)
Tesla,TS,HUF,Ступица передняя,Трансмиссия,Ступицы,high,autoparts24.eu; exist.ru; parts.com (manual_check); usa-auto.ru (manual_check); findpart.org (manual_check); emex.ru (partner_api_or_export)
Tesla,TS,HUR,Ступица задняя,Трансмиссия,Ступицы,high,autoparts24.eu; exist.ru; parts.com (manual_check); usa-auto.ru (manual_check); findpart.org (manual_check); emex.ru (partner_api_or_export)
